"kfoldgrpp"
"229",1
"230",1
"231",3
"232",3
"233",4
"234",3
"235",4
"236",3
"237",4
"238",3
"239",2
"240",1
"241",4
"242",4
"243",4
"244",2
"245",4
"246",1
"247",2
"248",3
"249",1
"250",3
"251",3
"252",4
"253",2
"254",1
"255",1
"256",3
"257",2
"258",2
"259",1
"260",3
"261",4
"262",4
"263",3
"264",1
"265",1
"266",2
"267",4
"268",3
"269",3
"270",4
"271",1
"272",4
"273",3
"274",4
"275",2
"276",1
"277",1
"278",1
"279",4
"280",3
"281",3
"282",3
"283",4
"284",1
"285",1
"286",3
"287",1
"288",1
"289",3
"290",3
"291",2
"292",1
"293",4
"294",2
"295",1
"296",2
"297",3
"298",1
"299",3
"300",4
"301",3
"302",3
"303",3
"304",3
"305",1
"306",3
"307",3
"308",1
"309",1
"310",3
"311",4
"312",4
"313",3
"314",3
"315",4
"316",3
"317",1
"318",2
"319",1
"320",1
"321",2
"322",4
"323",1
"324",1
"325",1
"326",3
"327",1
"328",4
"329",3
"330",4
"331",4
"332",4
"333",1
"334",3
"335",1
"336",4
"337",1
"338",4
"339",1
"340",4
"341",3
"342",1
"343",2
"344",3
"345",1
"346",3
"347",1
"348",4
"349",3
"350",1
"351",4
"352",1
"353",1
"354",1
"355",3
"356",4
"357",4
"358",4
"359",2
"360",4
"361",4
"362",3
"363",2
"364",1
"365",1
"366",3
"367",1
"368",3
"369",1
"370",1
"371",1
"372",1
"373",4
"374",4
"375",2
"376",3
"377",1
"378",3
"379",1
"380",1
"381",2
"382",1
"383",1
"384",3
"385",4
"386",1
"387",1
"388",3
"389",1
"390",3
"391",3
"392",1
"393",1
"394",1
"395",1
"396",1
"397",3
"398",1
"399",3
"400",3
"401",1
"402",1
"403",3
"404",1
"405",1
"406",2
"407",3
"408",1
"409",1
"410",2
"411",3
"412",3
"413",1
"414",3
"415",1
"416",1
"417",1
"418",1
"419",2
"420",2
"421",2
"422",4
"423",3
"424",2
"425",2
"426",4
"427",3
"428",2
"429",3
"430",4
"431",3
"432",1
"433",4
"434",4
"435",3
"436",3
"437",4
"438",4
"439",1
"440",1
"441",3
"442",1
"443",1
"444",2
"445",4
"446",1
"447",4
"448",1
"449",4
"450",1
"451",3
"452",3
"453",3
"454",3
"455",1
"456",1
"457",3
"458",1
"459",4
"460",1
"461",1
"462",3
"463",3
"464",4
"465",1
"466",1
"467",4
"468",2
"469",2
"470",3
"471",3
"472",3
"473",3
"474",1
"475",3
"476",3
"477",2
"478",3
"479",1
"480",2
"481",1
"482",3
"483",1
"484",1
"485",3
"486",3
"487",1
"488",3
"489",1
"490",3
"491",1
"492",3
"493",3
"494",3
"495",1
"496",3
"497",1
"498",4
"499",1
"500",3
"501",2
"502",3
"503",3
"504",3
"505",1
"506",2
"507",3
"508",3
"509",3
"510",1
"511",3
"512",4
"513",3
"514",2
"515",3
"516",1
"517",1
"518",2
"519",3
"520",1
"521",3
"522",3
"523",1
"524",1
"525",2
"526",1
"527",2
"528",4
"529",2
"530",1
"531",1
"532",4
"533",1
"534",2
"535",3
"536",4
"537",2
"538",2
"539",1
"540",3
"541",3
"542",2
"543",1
"544",1
"545",4
"546",3
"547",3
"548",4
"549",3
"550",1
"551",2
"552",1
"553",1
"554",1
"555",1
"556",4
"557",4
"558",1
"559",3
"560",1
"561",2
"562",2
"563",4
"564",3
"565",3
"566",3
"567",1
"568",3
"569",4
"570",1
"571",3
"572",1
"573",4
"574",3
"575",1
"576",3
"577",1
"578",3
"579",1
"580",4
"581",3
"582",4
"583",2
"584",2
"585",3
"586",3
"587",4
"588",2
"589",1
"590",1
"591",3
"592",1
"593",3
"594",1
"595",4
"596",1
"597",2
"598",4
"599",1
"600",3
"601",1
"602",1
"603",3
"604",3
"605",3
"606",1
"607",4
"608",4
"609",1
"610",4
"611",1
"612",4
"613",1
"614",1
"615",1
"616",2
"617",3
"618",3
"619",3
"620",4
"621",1
"622",1
"623",4
"624",2
"625",1
"626",1
"627",1
"628",1
"629",4
"630",2
"631",2
"632",1
"633",1
"634",4
"635",1
"636",1
"637",2
"638",3
"639",1
"640",1
"641",2
"642",1
"643",1
"644",4
"645",1
"646",3
"647",4
"648",4
"649",3
"650",4
"651",1
"652",1
"653",4
"654",3
"655",3
"656",2
"657",3
"658",2
"659",3
"660",1
"661",1
"662",1
"663",1
"664",1
"665",3
"666",2
"667",4
"668",4
"669",2
"670",3
"671",3
"672",2
"673",4
"674",1
"675",3
"676",1
"677",4
"678",2
"679",4
"680",3
"681",1
"682",4
"683",3
"684",3
"685",2
"686",2
"687",3
"688",1
"689",2
"690",4
"691",3
"692",2
"693",3
"694",3
"695",4
"696",3
"697",2
"698",1
"699",3
"700",3
"701",4
"702",2
"703",1
"704",2
"705",1
"706",1
"707",1
"708",4
"709",1
"710",1
"711",2
"712",2
"713",1
"714",3
"715",1
"716",1
"717",3
"718",3
"719",3
"720",3
"721",2
"722",3
"723",4
"724",4
"725",2
"726",3
"727",2
"728",2
"729",1
"730",3
"731",3
"732",4
"733",3
"734",1
"735",1
"736",2
"737",3
"738",3
"739",3
"740",3
"741",4
"742",1
"743",4
"744",1
"745",3
"746",3
"747",3
"748",1
"749",4
"750",1
"751",2
"752",3
"753",3
"754",3
"755",3
"756",4
"757",2
"758",3
"759",2
"760",4
"761",4
"762",2
"763",1
"764",3
"765",2
"766",1
"767",3
"768",4
"769",4
"770",2
"771",1
"772",1
"773",1
"774",3
"775",1
"776",4
"777",2
"778",2
"779",3
"780",1
"781",1
"782",1
"783",2
"784",1
"785",2
"786",3
"787",1
"788",3
"789",3
"790",4
"791",2
"792",3
"793",3
"794",1
"795",3
"796",3
"797",3
"798",4
"799",3
"800",3
"801",1
"802",2
"803",2
"804",3
"805",3
"806",1
"807",1
"808",3
"809",3
"810",2
"811",1
"812",1
"813",2
"814",3
"815",1
"816",4
"817",2
"818",4
"819",1
"820",3
"821",1
"822",2
"823",1
"824",2
"825",1
"826",1
"827",1
"828",3
"829",2
"830",3
"831",2
"832",1
"833",4
"834",2
"835",3
"836",1
"837",3
"838",4
"839",1
"840",4
"841",3
"842",2
"843",4
"844",4
"845",3
"846",1
"847",3
"848",4
"849",4
"850",1
"851",2
"852",4
"853",1
"854",2
"855",2
"856",3
"857",1
"858",4
"859",3
"860",1
"861",1
"862",3
"863",3
"864",3
"865",3
"866",1
"867",4
"868",2
"869",2
"870",3
"871",1
"872",2
"873",1
"874",2
"875",3
"876",1
"877",3
"878",4
"879",3
"880",4
"881",4
"882",3
"883",3
"884",3
"885",4
"886",1
"887",3
"888",1
"889",1
"890",3
"891",3
"892",4
"893",3
"894",3
"895",1
"896",1
"897",3
"898",1
"899",2
"900",1
"901",2
"902",2
"903",3
"904",3
"905",2
"906",1
"907",1
"908",1
"909",3
"910",2
"911",1
"912",2
"913",1
"914",1
"915",3
"916",2
"917",2
"918",3
"919",4
"920",1
"921",3
"922",1
"923",3
"924",1
"925",1
"926",3
"927",2
"928",1
"929",3
"930",1
"931",2
"932",2
"933",3
"934",3
"935",3
"936",2
"937",4
"938",1
"939",4
"940",1
"941",2
"942",3
"943",3
"944",3
"945",2
"946",3
"947",1
"948",2
"949",1
"950",3
"951",2
"952",2
"953",3
"954",1
"955",3
"956",1
"957",2
"958",3
"959",4
"960",4
"961",1
"962",3
"963",1
"964",1
"965",3
"966",1
"967",1
"968",3
"969",1
"970",1
"971",2
"972",3
"973",3
"974",3
"975",2
"976",1
"977",3
"978",2
"979",1
"980",1
"981",1
"982",3
"983",4
"984",1
"985",1
"986",3
"987",4
"988",3
"989",2
"990",1
"991",4
"992",3
"993",1
"994",1
"995",4
"996",3
"997",1
"998",3
"999",1
"1000",1
"1001",1
"1002",3
"1003",1
"1004",3
"1005",1
"1006",2
"1007",2
"1008",1
"1009",1
"1010",1
"1011",4
"1012",4
"1013",1
"1014",1
"1015",3
"1016",4
"1017",3
"1018",1
"1019",1
"1020",1
"1021",3
"1022",3
"1023",3
"1024",2
"1025",3
"1026",3
"1027",3
"1028",3
"1029",3
"1030",1
"1031",4
"1032",2
"1033",4
"1034",2
"1035",3
"1036",1
"1037",2
"1038",4
"1039",3
"1040",3
"1041",1
"1042",3
"1043",1
"1044",3
"1045",1
"1046",2
"1047",1
"1048",3
"1049",1
"1050",4
"1051",1
"1052",2
"1053",3
"1054",2
"1055",4
"1056",4
"1057",1
"1058",3
"1059",3
"1060",2
"1061",3
"1062",2
"1063",2
"1064",3
"1065",2
"1066",2
"1067",3
"1068",3
"1069",2
"1070",3
"1071",4
"1072",1
"1073",2
"1074",3
"1075",1
"1076",1
"1077",4
"1078",2
"1079",3
"1080",4
"1081",1
"1082",4
"1083",3
"1084",4
"1085",1
"1086",1
"1087",3
"1088",1
"1089",4
"1090",1
"1091",1
"1092",1
"1093",3
"1094",2
"1095",1
"1096",3
"1097",3
"1098",1
"1099",4
"1100",2
"1101",4
"1102",1
"1103",4
"1104",4
"1105",3
"1106",1
"1107",1
"1108",1
"1109",2
"1110",1
"1111",3
"1112",3
"1113",3
"1114",2
"1115",4
"1116",3
"1117",1
"1118",3
"1119",1
"1120",3
"1121",3
"1122",1
"1123",3
"1124",4
"1125",3
"1126",3
"1127",3
"1128",4
"1129",3
"1130",1
"1131",3
"1132",1
"1133",4
"1134",3
"1135",1
"1136",1
"1137",4
"1138",4
"1139",3
"1140",3
"1141",1
"1142",3
"1143",3
"1144",2
"1145",4
"1146",3
"1147",1
"1148",1
"1149",2
"1150",4
"1151",4
"1152",3
"1153",1
"1154",3
"1155",2
"1156",1
"1157",1
"1158",3
"1159",3
"1160",1
"1161",1
"1162",1
"1163",2
"1164",3
"1165",1
"1166",1
"1167",4
"1168",3
"1169",1
"1170",1
"1171",1
"1172",1
"1173",2
"1174",2
"1175",3
"1176",3
"1177",4
"1178",2
"1179",1
"1180",1
"1181",1
"1182",2
"1183",4
"1184",2
"1185",1
"1186",3
"1187",1
"1188",1
"1189",3
"1190",3
"1191",1
"1192",1
"1193",1
"1194",4
"1195",3
"1196",3
"1197",3
"1198",1
"1199",3
"1200",1
"1201",4
"1202",1
"1203",3
"1204",1
"1205",2
"1206",3
"1207",3
"1208",3
"1209",1
"1210",3
"1211",2
"1212",3
"1213",3
"1214",4
"1215",4
"1216",2
"1217",4
"1218",2
"1219",1
"1220",3
"1221",2
"1222",1
"1223",1
"1224",1
"1225",3
"1226",2
"1227",1
"1228",3
"1229",1
"1230",3
"1231",1
"1232",3
"1233",1
"1234",3
"1235",3
"1236",1
"1237",3
"1238",1
"1239",1
"1240",1
"1241",1
"1242",1
"1243",1
"1244",4
"1245",3
"1246",2
"1247",3
"1248",1
"1249",3
"1250",2
"1251",2
"1252",1
"1253",3
"1254",1
"1255",1
"1256",3
"1257",2
"1258",1
"1259",3
"1260",1
"1261",2
"1262",4
"1263",4
"1264",3
"1265",1
"1266",3
"1267",1
"1268",2
"1269",3
"1270",3
"1271",4
"1272",3
"1273",1
"1274",1
"1275",4
"1276",4
"1277",1
"1278",2
"1279",1
"1280",2
"1281",2
"1282",2
"1283",3
"1284",4
"1285",3
"1286",1
"1287",4
"1288",3
"1289",3
"1290",1
"1291",4
"1292",1
"1293",2
"1294",3
"1295",3
"1296",2
"1297",1
"1298",1
"1299",3
"1300",3
"1301",1
"1302",2
"1303",4
"1304",2
"1305",2
"1306",1
"1307",1
"1308",4
"1309",3
"1310",4
"1311",2
"1312",1
"1313",3
"1314",2
"1315",3
"1316",1
"1317",4
"1318",2
"1319",3
"1320",4
"1321",3
"1322",4
"1323",4
"1324",3
"1325",2
"1326",1
"1327",1
"1328",3
"1329",3
"1330",4
"1331",1
"1332",3
"1333",3
"1334",3
"1335",1
"1336",3
"1337",1
"1338",3
"1339",1
"1340",1
"1341",3
"1342",3
"1343",3
"1344",2
"1345",4
"1346",3
"1347",3
"1348",4
"1349",1
"1350",2
"1351",1
"1352",1
"1353",3
"1354",1
"1355",3
"1356",4
"1357",4
"1358",3
"1359",1
"1360",4
"1361",4
"1362",3
"1363",3
"1364",1
"1365",3
"1366",4
"1367",2
"1368",4
"1369",3
"1370",1
"1371",1
"1372",1
"1373",2
"1374",3
"1375",2
"1376",3
"1377",3
"1378",1
"1379",1
"1380",2
"1381",1
"1382",3
"1383",1
"1384",1
"1385",1
"1386",4
"1387",3
"1388",2
"1389",4
"1390",4
"1391",2
"1392",2
"1393",1
"1394",3
"1395",3
"1396",3
"1397",2
"1398",3
"1399",3
"1400",1
"1401",3
"1402",1
"1403",3
"1404",3
"1405",2
"1406",1
"1407",4
"1408",4
"1409",3
"1410",1
"1411",1
"1412",3
"1413",3
"1414",3
"1415",3
"1416",3
"1417",2
"1418",3
"1419",2
"1420",3
"1421",3
"1422",1
"1423",3
"1424",4
"1425",2
"1426",3
"1427",2
"1428",4
"1429",3
"1430",3
"1431",3
"1432",2
"1433",1
"1434",4
"1435",1
"1436",3
"1437",2
"1438",1
"1439",3
"1440",4
"1441",3
"1442",3
"1443",3
"1444",1
"1445",1
"1446",4
"1447",2
"1448",1
"1449",3
"1450",1
"1451",1
"1452",3
"1453",3
"1454",1
"1455",3
"1456",3
