"kfoldgrpp"
"451",3
"452",1
"453",3
"454",2
"455",3
"456",3
"457",3
"458",4
"459",3
"460",3
"461",2
"462",4
"463",2
"464",1
"465",1
"466",2
"467",4
"468",1
"469",1
"470",1
"471",4
"472",4
"473",4
"474",2
"475",3
"476",3
"477",1
"478",4
"479",4
"480",1
"481",3
"482",2
"483",1
"484",3
"485",2
"486",3
"487",2
"488",4
"489",3
"490",4
"491",1
"492",3
"493",1
"494",1
"495",3
"496",3
"497",1
"498",1
"499",1
"500",3
"501",2
"502",4
"503",1
"504",3
"505",3
"506",3
"507",2
"508",1
"509",3
"510",1
"511",3
"512",4
"513",2
"514",1
"515",1
"516",1
"517",2
"518",1
"519",4
"520",1
"521",3
"522",2
"523",3
"524",1
"525",3
"526",3
"527",4
"528",4
"529",2
"530",1
"531",2
"532",1
"533",4
"534",3
"535",3
"536",1
"537",1
"538",2
"539",1
"540",1
"541",2
"542",4
"543",3
"544",3
"545",4
"546",1
"547",2
"548",4
"549",1
"550",3
"551",2
"552",3
"553",2
"554",2
"555",4
"556",4
"557",1
"558",4
"559",3
"560",3
"561",4
"562",3
"563",3
"564",1
"565",3
"566",4
"567",1
"568",3
"569",1
"570",1
"571",1
"572",3
"573",1
"574",2
"575",1
"576",3
"577",4
"578",2
"579",2
"580",3
"581",1
"582",1
"583",3
"584",2
"585",1
"586",4
"587",3
"588",2
"589",2
"590",2
"591",3
"592",1
"593",1
"594",1
"595",3
"596",3
"597",2
"598",1
"599",1
"600",4
"601",2
"602",2
"603",3
"604",3
"605",1
"606",2
"607",1
"608",3
"609",4
"610",1
"611",2
"612",4
"613",3
"614",1
"615",2
"616",3
"617",1
"618",4
"619",1
"620",3
"621",3
"622",4
"623",3
"624",3
"625",2
"626",3
"627",1
"628",3
"629",3
"630",4
"631",3
"632",1
"633",1
"634",4
"635",1
"636",1
"637",3
"638",2
"639",4
"640",4
"641",3
"642",1
"643",1
"644",1
"645",1
"646",3
"647",3
"648",1
"649",3
"650",1
"651",3
"652",2
"653",3
"654",3
"655",3
"656",1
"657",3
"658",1
"659",3
"660",3
"661",3
"662",1
"663",2
"664",4
"665",3
"666",4
"667",1
"668",3
"669",1
"670",1
"671",1
"672",1
"673",3
"674",1
"675",2
"676",2
"677",1
"678",3
"679",1
"680",3
"681",2
"682",3
"683",4
"684",3
"685",2
"686",1
"687",1
"688",4
"689",3
"690",3
"691",3
"692",2
"693",3
"694",1
"695",1
"696",2
"697",1
"698",1
"699",3
"700",3
"701",3
"702",1
"703",3
"704",4
"705",3
"706",1
"707",1
"708",1
"709",3
"710",1
"711",3
"712",1
"713",1
"714",3
"715",4
"716",2
"717",1
"718",2
"719",3
"720",3
"721",3
"722",2
"723",4
"724",1
"725",2
"726",1
"727",3
"728",1
"729",4
"730",1
"731",3
"732",1
"733",1
"734",1
"735",3
"736",1
"737",4
"738",3
"739",2
"740",3
"741",1
"742",1
"743",4
"744",1
"745",1
"746",2
"747",2
"748",2
"749",3
"750",2
"751",4
"752",4
"753",1
"754",1
"755",3
"756",1
"757",1
"758",3
"759",4
"760",3
"761",2
"762",2
"763",3
"764",3
"765",1
"766",1
"767",2
"768",3
"769",4
"770",4
"771",3
"772",4
"773",3
"774",2
"775",2
"776",3
"777",1
"778",1
"779",4
"780",3
"781",2
"782",2
"783",1
"784",4
"785",4
"786",1
"787",4
"788",4
"789",2
"790",1
"791",2
"792",3
"793",1
"794",2
"795",1
"796",4
"797",2
"798",2
"799",3
"800",2
"801",3
"802",3
"803",1
"804",2
"805",2
"806",4
"807",3
"808",4
"809",4
"810",3
"811",3
"812",3
"813",1
"814",4
"815",3
"816",1
"817",1
"818",3
"819",3
"820",1
"821",2
"822",2
"823",1
"824",1
"825",3
"826",3
"827",3
"828",4
"829",1
"830",2
"831",4
"832",1
"833",3
"834",1
"835",3
"836",3
"837",1
"838",4
"839",1
"840",1
"841",3
"842",1
"843",3
"844",3
"845",1
"846",4
"847",1
"848",2
"849",4
"850",1
"851",1
"852",1
"853",3
"854",1
"855",2
"856",3
"857",1
"858",4
"859",3
"860",1
"861",2
"862",1
"863",1
"864",4
"865",3
"866",4
"867",3
"868",2
"869",3
"870",1
"871",3
"872",3
"873",3
"874",2
"875",4
"876",1
"877",3
"878",3
"879",2
"880",3
"881",1
"882",1
"883",4
"884",3
"885",1
"886",4
"887",4
"888",3
"889",2
"890",2
"891",1
"892",3
"893",3
"894",3
"895",3
"896",2
"897",1
"898",3
"899",3
"900",1
"901",2
"902",3
"903",2
"904",3
"905",1
"906",3
"907",1
"908",3
"909",1
"910",1
"911",3
"912",1
"913",2
"914",1
"915",3
"916",3
"917",3
"918",3
"919",2
"920",1
"921",1
"922",4
"923",3
"924",3
"925",4
"926",1
"927",3
"928",4
"929",3
"930",4
"931",4
"932",1
"933",4
"934",3
"935",2
"936",3
"937",3
"938",1
"939",1
"940",3
"941",3
"942",3
"943",2
"944",3
"945",4
"946",1
"947",1
"948",2
"949",2
"950",3
"951",4
"952",3
"953",3
"954",1
"955",1
"956",1
"957",1
"958",1
"959",4
"960",3
"961",1
"962",1
"963",3
"964",3
"965",2
"966",2
"967",3
"968",4
"969",4
"970",4
"971",4
"972",3
"973",3
"974",1
"975",1
"976",2
"977",1
"978",2
"979",2
"980",2
"981",2
"982",2
"983",4
"984",1
"985",3
"986",3
"987",1
"988",4
"989",2
"990",4
"991",1
"992",3
"993",3
"994",3
"995",4
"996",1
"997",2
"998",1
"999",1
"1000",3
"1001",3
"1002",3
"1003",2
"1004",3
"1005",2
"1006",2
"1007",2
"1008",3
"1009",1
"1010",2
"1011",1
"1012",3
"1013",3
"1014",3
"1015",1
"1016",3
"1017",4
"1018",3
"1019",1
"1020",1
"1021",1
"1022",4
"1023",4
"1024",4
"1025",1
"1026",3
"1027",4
"1028",1
"1029",3
"1030",2
"1031",2
"1032",4
"1033",2
"1034",3
"1035",4
"1036",3
"1037",2
"1038",1
"1039",1
"1040",4
"1041",1
"1042",3
"1043",3
"1044",2
"1045",3
"1046",4
"1047",1
"1048",1
"1049",1
"1050",1
"1051",3
"1052",2
"1053",4
"1054",1
"1055",1
"1056",3
"1057",3
"1058",4
"1059",1
"1060",1
"1061",1
"1062",2
"1063",1
"1064",1
"1065",3
"1066",1
"1067",1
"1068",1
"1069",4
"1070",1
"1071",1
"1072",4
"1073",4
"1074",4
"1075",4
"1076",1
"1077",3
"1078",1
"1079",3
"1080",1
"1081",1
"1082",4
"1083",2
"1084",3
"1085",3
"1086",1
"1087",1
"1088",4
"1089",3
"1090",1
"1091",3
"1092",1
"1093",1
"1094",1
"1095",4
"1096",3
"1097",4
"1098",2
"1099",2
"1100",3
"1101",1
"1102",4
"1103",2
"1104",3
"1105",1
"1106",4
"1107",4
"1108",2
"1109",1
"1110",1
"1111",3
"1112",4
"1113",2
"1114",1
"1115",3
"1116",1
"1117",3
"1118",2
"1119",2
"1120",4
"1121",4
"1122",2
"1123",3
"1124",4
"1125",2
"1126",3
"1127",3
"1128",3
"1129",1
"1130",2
"1131",1
"1132",2
"1133",3
"1134",2
"1135",1
"1136",1
"1137",1
"1138",4
"1139",3
"1140",1
"1141",4
"1142",3
"1143",1
"1144",1
"1145",3
"1146",1
"1147",4
"1148",2
"1149",2
"1150",1
"1151",4
"1152",1
"1153",3
"1154",1
"1155",3
"1156",2
"1157",2
"1158",1
"1159",1
"1160",3
"1161",1
"1162",3
"1163",1
"1164",3
"1165",3
"1166",3
"1167",3
"1168",1
"1169",4
"1170",2
"1171",3
"1172",2
"1173",3
"1174",3
"1175",1
"1176",3
"1177",1
"1178",1
"1179",2
"1180",1
"1181",4
"1182",1
"1183",4
"1184",2
"1185",3
"1186",4
"1187",2
"1188",2
"1189",3
"1190",3
"1191",3
"1192",1
"1193",3
"1194",1
"1195",1
"1196",3
"1197",4
"1198",1
"1199",3
"1200",3
"1201",4
"1202",2
"1203",3
"1204",3
"1205",2
"1206",1
"1207",1
"1208",3
"1209",1
"1210",3
"1211",4
"1212",1
"1213",1
"1214",4
"1215",1
"1216",2
"1217",3
"1218",1
"1219",2
"1220",3
"1221",1
"1222",3
"1223",3
"1224",3
"1225",3
"1226",1
"1227",4
"1228",3
"1229",4
"1230",1
"1231",2
"1232",1
"1233",1
"1234",3
"1235",3
"1236",1
"1237",3
"1238",2
"1239",3
"1240",2
"1241",3
"1242",3
"1243",1
"1244",1
"1245",3
"1246",3
"1247",3
"1248",2
"1249",1
"1250",3
"1251",3
"1252",2
"1253",2
"1254",3
"1255",2
"1256",3
"1257",3
"1258",4
"1259",1
"1260",3
"1261",4
"1262",3
"1263",2
"1264",2
"1265",2
"1266",1
"1267",1
"1268",2
"1269",1
"1270",3
"1271",3
"1272",1
"1273",3
"1274",4
"1275",1
"1276",2
"1277",1
"1278",1
"1279",2
"1280",1
"1281",2
"1282",1
"1283",1
"1284",3
"1285",1
"1286",3
"1287",3
"1288",2
"1289",3
"1290",2
"1291",3
"1292",3
"1293",3
"1294",3
"1295",1
"1296",4
"1297",3
"1298",4
"1299",3
"1300",4
"1301",1
"1302",1
"1303",3
"1304",4
"1305",1
"1306",1
"1307",1
"1308",4
"1309",3
"1310",1
"1311",3
"1312",3
"1313",3
"1314",3
"1315",1
"1316",4
"1317",3
"1318",1
"1319",1
"1320",3
"1321",1
"1322",3
"1323",2
"1324",3
"1325",2
"1326",1
"1327",4
"1328",2
"1329",1
"1330",1
"1331",2
"1332",3
"1333",3
"1334",4
"1335",3
"1336",3
"1337",1
"1338",1
"1339",2
"1340",1
"1341",4
"1342",2
"1343",1
"1344",1
"1345",2
"1346",3
"1347",2
"1348",4
"1349",3
"1350",3
"1351",1
"1352",3
"1353",3
"1354",1
"1355",1
"1356",1
"1357",2
"1358",1
"1359",1
"1360",2
"1361",4
"1362",3
"1363",1
"1364",3
"1365",4
"1366",2
"1367",4
"1368",3
"1369",4
"1370",2
"1371",2
"1372",4
"1373",4
"1374",1
"1375",2
"1376",4
"1377",3
"1378",4
"1379",3
"1380",1
"1381",1
"1382",1
"1383",3
"1384",1
"1385",2
"1386",1
"1387",3
"1388",1
"1389",3
"1390",3
"1391",1
"1392",4
"1393",1
"1394",3
"1395",1
"1396",3
"1397",1
"1398",1
"1399",2
"1400",1
"1401",3
"1402",1
"1403",3
"1404",3
"1405",3
"1406",4
"1407",2
"1408",1
"1409",2
"1410",3
"1411",3
"1412",3
"1413",3
"1414",1
"1415",2
"1416",3
"1417",1
"1418",4
"1419",2
"1420",3
"1421",1
"1422",1
"1423",1
"1424",4
"1425",1
"1426",1
"1427",1
"1428",3
"1429",4
"1430",1
"1431",4
"1432",3
"1433",1
"1434",3
"1435",1
"1436",3
"1437",1
"1438",3
"1439",2
"1440",2
"1441",3
"1442",1
"1443",1
"1444",1
"1445",2
"1446",1
"1447",3
"1448",2
"1449",2
"1450",3
"1451",4
"1452",2
"1453",4
"1454",2
"1455",3
"1456",1
